#
# Full target list for orbit 103, sector 48
# Created Wed Jan 26 14:14:38 EST 2022 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
8922189,1,2,11.81,152.9341,35.3107
8922256,1,2,11.79,152.9081,34.8880
8940342,1,1,10.66,152.9491,31.0732
8941316,1,2,11.82,153.0371,34.5797
8941621,1,2,9.39,153.1421,35.2201
8941652,1,2,10.90,153.1989,35.0107
8942045,1,1,10.97,153.2361,32.4097
8942177,1,1,11.69,153.1706,31.4978
8942220,1,1,8.07,153.1217,31.3286
8942684,1,1,7.93,153.3127,31.3778
8965000,1,2,11.28,153.2548,34.8049
8965356,1,1,8.90,166.8582,34.8430
8965893,1,1,11.17,166.9454,31.2730
8966488,1,1,10.30,167.0356,32.4383
8966983,1,1,13.99,167.0576,35.7953
8967021,1,1,10.26,167.2481,35.7999
8967175,1,1,8.56,167.1404,34.7173
8967242,1,1,8.37,167.2329,34.3029
8967301,1,1,8.33,167.1707,33.8719
8992313,1,1,11.75,167.3420,32.8242
8992668,1,1,9.83,167.2668,35.5126
8993235,1,1,9.36,167.4618,32.8515
8993326,1,1,10.98,167.5189,32.1207
8993424,1,1,14.01,167.4059,31.5060
9001365,1,1,10.45,167.6748,34.2367
9001393,1,1,10.20,167.7464,34.0530
9001600,1,1,10.30,167.8077,32.6682
9001664,1,1,16.81,167.6911,32.2464
9001730,1,1,10.96,167.7719,31.7848
9002308,1,1,9.42,167.9047,31.9023
9002783,1,1,9.48,167.9207,35.1423
9002862,1,1,10.60,167.9509,35.7284
9340004,1,2,11.26,149.8915,41.5924
9340106,1,2,8.14,149.9160,41.1315
9346507,1,2,12.69,149.8769,36.9924
9346617,1,2,13.06,149.8843,36.3071
9346805,1,2,10.31,149.9576,36.6782
9346876,1,2,8.16,149.9829,37.1086
9347136,1,2,8.54,149.9319,38.6111
9347364,1,2,13.50,150.0327,40.1005
9347398,1,2,8.83,149.9449,40.2640
9348006,1,2,10.92,150.1151,39.4577
9348018,1,2,11.26,150.0915,39.3895
9348107,1,2,11.34,150.2202,38.7562
9348283,1,2,11.13,150.0833,37.7477
9348479,1,2,10.03,150.2217,36.4198
9359796,1,2,10.70,150.2784,37.1415
9360577,1,2,8.85,150.3863,41.5944
9360602,1,2,8.91,150.4159,41.4682
9361069,1,2,11.11,150.4603,38.3817
9361165,1,2,8.50,150.4825,37.7432
9361326,1,2,7.59,150.3868,36.5106
9361438,1,2,9.93,150.6035,36.0738
9361553,1,2,11.08,150.5495,36.7947
9362126,1,2,10.49,150.5908,40.5837
9362235,1,2,12.71,150.6248,41.4757
9375080,1,2,7.93,150.7668,39.3147
9375128,1,2,8.90,150.6977,39.0359
9375310,1,2,11.38,150.6905,37.7933
9375378,1,2,14.61,150.8320,37.2763
9375416,1,2,11.18,150.7151,37.0387
9375459,1,2,13.00,150.7016,36.7077
9375496,1,2,8.32,150.8012,36.4887
9375587,1,2,8.64,150.8956,35.9544
9375655,1,2,10.56,150.9410,36.4378
9375900,1,2,6.27,150.9721,38.0197
9376051,1,2,9.97,150.9240,39.0049
9376166,1,2,15.33,150.9540,39.6089
9376301,1,2,13.53,150.9761,40.5716
9376312,1,2,8.76,150.9150,40.6401
9376406,1,2,5.25,150.8653,41.3047
9376617,2,4,10.52,166.9976,40.9893
9376619,2,4,16.89,166.9962,40.9864
9376636,2,4,9.26,167.0044,40.8133
9376697,2,4,10.80,167.0102,40.3319
9376710,2,4,9.44,166.9792,40.2049
9376853,2,4,8.50,166.8762,38.9511
9377098,1,1,10.99,166.9535,37.0566
9377318,1,1,7.67,167.0598,36.4546
9377536,2,4,7.44,167.0567,38.4269
9377703,2,4,9.90,167.1092,39.8853
9378085,2,4,8.38,167.2424,41.1754
9378113,2,4,10.32,167.2346,40.9992
9378238,2,4,12.66,167.2035,39.9192
9378257,2,4,11.47,167.3235,39.7451
9378489,1,1,11.05,167.3012,37.6482
9378791,1,1,9.71,167.3993,36.2250
9378824,1,1,3.28,167.3292,36.3092
9378854,1,1,10.22,167.4291,36.4483
9378951,1,1,11.33,167.3302,37.2944
9390651,2,4,7.70,167.4064,41.9128
9390786,2,4,10.99,167.5987,40.8767
9391038,2,4,9.63,167.5175,38.7382
9391225,1,1,11.95,167.5570,37.0644
9391226,1,1,12.36,167.5590,37.0642
9391285,1,1,10.42,167.6122,36.5453
9391596,2,4,8.69,167.6904,37.9302
9391674,2,4,10.88,167.6343,38.5818
9391683,2,4,15.44,167.7248,38.6434
9391738,2,4,13.09,167.6764,39.1554
9391836,2,4,16.38,167.7366,39.9879
9391879,2,4,11.96,167.7337,40.3448
9392082,2,4,11.71,167.8400,41.9129
9392421,2,4,10.72,167.7779,39.5266
9428041,2,4,10.94,167.8609,39.3598
9428072,2,4,11.84,167.8916,39.1097
9428919,2,4,9.41,168.0512,39.6548
10073436,2,4,11.63,173.4644,39.0191
10073810,2,4,11.25,173.3930,41.1894
10075571,2,4,11.07,173.6555,40.2940
10113012,2,4,10.11,174.1241,40.2056
10113041,2,4,14.70,174.1346,40.0699
10148621,2,4,10.59,174.3526,40.3309
10148637,2,4,8.90,174.2975,40.4556
10148911,2,4,9.70,174.3926,41.5351
10149100,2,4,8.88,174.4378,40.1451
10150435,2,4,9.29,174.6207,40.7132
10150705,2,4,8.57,174.7408,41.1797
10150706,2,4,7.58,174.7378,41.1428
10150714,2,4,8.40,174.7185,41.0695
10150817,2,4,7.28,174.7351,40.2519
10152100,2,4,10.41,174.9421,40.4571
10152219,2,4,10.71,174.8973,41.4061
10152494,2,4,10.31,174.9979,40.5133
10153938,2,4,10.37,175.1766,41.1662
10154079,2,4,11.21,175.3422,41.5928
10166545,2,4,6.47,175.4435,41.2373
10167479,2,4,5.87,175.9050,41.7224
10182277,2,4,10.97,176.1126,41.7910
11835330,2,1,8.40,176.3044,53.9479
11835419,2,1,10.85,176.3501,53.3912
11835789,2,1,9.99,176.2586,51.1506
11891052,2,1,9.05,176.4471,49.8643
11891338,2,1,13.84,176.4172,51.7452
11891615,2,1,10.73,176.4162,53.5157
11891826,2,1,8.13,176.9704,53.0152
11892675,2,1,9.44,176.9051,48.1728
11892789,2,1,11.22,177.6290,53.4208
11893110,2,1,5.42,177.7103,51.4128
11893637,2,1,10.30,177.7262,48.3715
11893837,2,1,8.96,177.9905,53.2507
11894306,2,1,5.94,178.0595,49.9319
11894425,2,1,18.15,178.0657,49.2449
11894893,2,1,8.45,178.2258,49.3958
11894983,2,1,9.41,178.2682,50.0048
11895059,2,1,10.90,178.2390,50.4804
11895575,2,1,11.24,178.2918,53.7645
11895653,2,1,7.74,178.4587,53.6948
11906526,2,1,11.59,178.4342,51.8740
11906889,2,1,9.77,178.4038,49.5998
11906983,2,1,9.09,178.3727,49.1452
11907182,2,1,10.25,178.4919,48.1625
11907765,2,1,11.38,178.7020,50.6475
11907881,2,1,11.30,178.6474,51.2145
11907976,2,1,9.89,178.6522,51.8813
11908422,2,1,9.55,178.8868,53.1861
11908811,2,1,11.79,178.7567,50.7589
11937734,2,1,10.21,178.7487,48.4316
11937998,2,1,10.53,178.9182,48.9551
11938816,2,1,10.28,179.0363,53.7682
11939120,2,1,12.47,179.1866,52.2766
11939302,2,1,10.98,179.2354,51.0441
11939362,2,1,8.31,179.1836,50.6111
11939686,2,1,9.05,179.2146,48.6453
11939890,2,1,10.77,179.2942,48.3560
11940112,2,1,11.24,179.4272,49.4855
11940423,2,1,14.76,179.3523,51.1671
11940425,2,1,16.40,179.3432,51.1703
11940582,2,1,10.94,179.3650,52.0933
11941139,2,1,14.20,179.5891,51.9562
11941342,2,1,10.71,179.4413,50.5947
11941835,2,1,8.85,179.7983,48.0096
11942043,2,1,11.25,179.6787,49.1153
11942102,2,1,12.61,179.6267,49.4753
11942108,2,1,11.46,179.6613,49.5271
11942127,2,1,10.97,179.7122,49.6508
11995250,2,1,12.55,179.6189,53.4407
14899710,1,1,9.71,159.9527,35.5797
14899947,1,1,10.45,159.8304,33.5055
14900033,1,1,10.67,159.8890,32.7486
14900064,1,1,12.47,159.9077,32.4608
14900066,1,1,11.41,159.9187,32.4509
14900084,1,1,10.13,159.9241,32.2923
14900161,1,1,8.73,159.8654,31.7048
14900164,1,1,8.72,159.8619,31.7007
14900251,1,1,10.62,159.9249,31.0066
14900271,1,1,12.94,159.8923,30.8839
14900273,1,1,12.30,159.8975,30.8815
14900291,1,1,12.56,159.8309,30.7480
14900384,1,1,12.23,159.8640,29.9422
16163047,1,2,5.23,152.7456,40.6616
16163196,1,2,8.77,152.6712,39.9106
16163202,1,2,10.09,152.6658,39.8880
16163293,1,2,8.45,152.7057,39.3719
16163336,1,2,11.15,152.7069,39.0821
16163502,1,2,10.96,152.7141,38.2527
16163542,1,2,10.93,152.6928,38.0582
16163548,1,2,16.50,152.7606,38.0326
16163920,1,2,11.29,152.6688,35.9806
16163969,1,2,11.36,152.8971,36.0670
16164191,1,2,4.76,152.8031,37.4017
16164324,1,2,10.81,152.8046,38.0994
16182444,1,2,8.58,153.0093,40.1840
16182588,1,2,9.65,153.0154,39.4240
16182603,1,2,12.09,153.0596,39.3218
16183030,1,2,11.25,153.0100,36.8717
16183425,1,2,11.41,153.1378,37.4339
16183754,1,2,9.41,153.2208,39.3736
16184089,1,2,16.52,153.2069,41.3864
16219835,1,2,8.28,153.2913,41.4312
16220023,1,2,13.79,153.3785,40.3790
16220148,1,2,11.60,153.3167,39.6244
16220440,1,2,10.80,153.2311,37.8272
16220443,1,2,10.81,153.2952,37.8139
16220469,1,2,11.02,153.3540,37.6884
16220513,1,2,10.82,153.3729,37.4310
16220694,1,2,11.41,153.3319,36.3849
16220855,1,2,8.26,153.3999,36.3326
16221782,1,2,10.03,153.4410,41.4603
16222291,1,2,10.88,153.5705,39.6193
16222293,1,2,10.93,153.6152,39.6022
16222664,1,2,12.36,153.5816,37.4776
16246726,1,2,8.09,153.6863,37.9477
16246833,1,2,9.55,153.8235,38.5587
16246906,1,2,10.54,153.7020,38.9603
16247000,1,2,10.80,153.7411,39.4455
16247017,1,2,8.88,153.7770,39.5179
16247025,1,2,9.03,153.7999,39.5385
16247270,1,2,9.32,153.7324,40.8706
16247281,1,2,10.99,153.7814,40.9515
16247300,1,2,11.07,153.7439,41.0508
16778785,1,2,9.55,141.6010,41.8042
16779778,1,2,10.76,141.6595,36.8659
16779855,1,2,6.56,141.6719,36.4572
16780019,1,2,10.80,141.7458,36.2360
16780077,1,2,10.51,141.7753,36.5115
16805323,1,2,10.98,141.9581,41.2992
16805336,1,2,7.11,141.9230,41.1969
16805393,1,2,10.85,141.9357,40.8227
16805614,1,2,11.48,141.8501,39.5093
16805617,1,2,8.51,141.8691,39.5040
16805628,1,2,10.17,141.8580,39.4279
16805841,1,2,11.10,141.9287,38.2194
16805842,1,2,10.90,141.8491,38.2172
16806701,1,2,10.49,142.1138,38.2402
16806999,1,2,10.23,142.0807,39.8431
16807316,1,2,9.73,142.0702,41.5375
16807663,1,2,11.36,142.2464,40.2053
16808022,1,2,9.16,142.2386,38.0660
16808156,1,2,8.58,142.1689,37.3978
16813222,1,2,8.63,142.2369,36.6725
16813319,1,2,4.94,142.1407,36.1608
16813612,1,2,10.90,142.2991,37.2509
16813965,1,2,8.51,142.3478,39.0981
16814085,1,2,11.95,142.3543,39.7664
16814334,1,2,8.21,142.2890,41.1274
16814596,1,2,11.01,142.5028,41.2984
16814858,1,2,9.94,142.5079,39.6222
16814909,1,2,10.73,142.5144,39.2587
16815017,1,2,11.33,142.4595,38.6100
16815027,1,2,10.06,142.5041,38.5617
16815204,1,2,9.49,142.5277,37.5538
16815796,1,2,11.20,142.7235,37.6670
16848921,1,2,11.41,142.6942,40.0577
16849073,1,2,10.06,142.7265,40.9029
16849421,1,1,9.19,158.5638,40.7319
16849446,1,1,9.50,158.5000,40.5611
16849859,1,1,8.99,158.5560,38.0238
16849880,1,1,9.54,158.5769,37.8322
16850546,1,1,11.45,158.7056,38.7434
16850725,1,1,9.19,158.7405,39.8952
16850900,1,1,10.44,158.7341,40.9483
16851036,2,4,11.29,158.7587,41.7534
16851076,2,4,8.84,158.8780,41.9098
16876165,1,1,11.85,158.8184,40.3537
16876441,1,1,10.37,158.8266,38.5267
16876861,1,1,10.62,159.0474,36.0826
16877002,1,1,7.82,158.9830,36.9300
16877412,1,1,10.17,158.9609,39.5051
17104187,1,2,8.35,143.9818,41.6792
17104287,1,2,9.62,144.0695,41.0603
17122238,1,2,10.03,144.0314,38.0860
17122367,1,2,7.58,144.0171,37.5523
17122372,1,2,9.39,144.0655,37.5288
17123350,1,2,11.11,144.0997,39.4068
17123428,1,2,9.74,144.1293,39.8280
17123577,1,2,12.93,144.2034,40.6499
17124024,1,2,11.43,144.2633,40.5770
17124499,1,2,15.59,144.2491,38.1227
17124541,1,2,8.39,144.3349,37.9121
17141500,1,2,10.98,144.5139,36.0359
17141600,1,2,8.28,144.4507,36.5940
17142051,1,2,10.63,144.5100,39.0305
17142257,1,2,11.44,144.4559,40.1772
17142356,1,2,8.58,144.4489,40.7921
17142413,1,2,10.14,144.5280,41.2067
17142859,1,2,5.10,144.5906,40.2399
17142997,1,2,8.74,144.5591,39.5537
17143426,1,2,10.66,144.6793,37.3496
17143945,1,2,10.14,144.7027,37.2044
17144271,1,2,9.61,144.7294,38.8105
17188886,1,2,10.20,144.9831,40.7074
17189637,1,2,10.62,144.8981,36.7992
17189755,1,2,11.43,144.8946,36.1053
17189853,1,2,10.86,145.0517,36.2684
17189856,1,2,11.02,145.0783,36.2845
17189880,1,2,11.23,145.0606,36.4197
17189957,1,2,10.78,145.1222,36.8082
17190030,1,2,10.07,145.0327,37.1650
17190454,1,2,11.18,144.9895,39.4457
17191228,1,2,10.18,145.2228,40.1263
17191242,1,2,8.28,145.2036,40.0684
17191289,1,2,11.37,145.1997,39.8243
17191304,1,2,10.04,145.2737,39.7379
17191314,1,2,10.28,145.2105,39.6634
17191554,1,2,13.44,145.1376,38.4179
17191645,1,2,11.10,145.1733,37.9245
17191651,1,2,11.15,145.2756,37.8952
17191652,1,2,13.25,145.2816,37.8952
17191738,1,2,10.38,145.2387,37.5101
17191777,1,2,11.22,145.2009,37.2643
17191803,1,2,10.39,145.1963,37.1494
17191836,1,2,11.22,145.2706,36.9621
17191846,1,2,10.71,145.1819,36.9268
17191904,1,2,12.30,145.2267,36.5865
17192099,1,2,10.73,145.4261,36.4931
17192361,1,2,10.71,145.3988,37.7357
17192581,1,2,6.56,145.3420,38.9494
17193065,1,2,9.61,145.3922,41.5881
17193088,1,2,10.45,145.3471,41.7192
17193374,1,2,10.88,145.4722,40.7074
17193443,1,2,10.02,145.5476,40.2538
17193531,1,2,4.82,145.5010,39.7576
17193644,1,2,8.53,145.5283,39.2472
17193969,1,2,11.82,145.5141,37.5167
17194018,1,2,7.36,145.4441,37.2647
17194100,1,2,10.13,145.5755,36.7856
17194105,1,2,9.78,145.5258,36.7486
17201310,1,2,9.44,145.5950,38.4144
17201340,1,2,10.51,145.6505,38.5489
17201368,1,2,11.43,145.7335,38.6447
17201780,1,2,7.33,145.6212,40.9731
17201792,1,2,10.91,145.6865,41.0604
17202343,1,2,11.05,145.8835,39.5776
17202358,1,2,11.03,145.8104,39.5193
17202563,1,2,9.67,145.7509,38.5548
17202590,1,2,11.32,145.7901,38.3952
17202920,1,2,10.80,145.8781,36.8144
17203175,1,2,9.82,145.9171,36.4160
17203322,1,2,10.81,145.9329,37.2690
17203713,1,2,9.23,145.9806,39.4246
17203763,1,2,10.78,145.9415,39.6764
17203987,1,2,10.98,145.9397,40.9852
17204185,1,2,8.18,146.1112,41.7456
17204348,1,2,8.48,146.1049,40.7846
17204542,1,2,10.17,146.1127,39.8324
17204711,1,2,13.12,146.1645,38.8526
17204729,1,2,9.69,146.1809,38.7046
17204738,1,2,10.77,146.1595,38.6092
17204743,1,2,10.70,146.1384,38.5395
17204754,1,2,7.78,146.0692,38.4582
17204835,1,2,10.27,146.1759,37.8895
17205441,1,2,10.70,146.3089,37.2833
17205648,1,2,12.14,146.2663,38.5566
17205877,1,2,11.53,146.2820,39.8870
17206122,1,2,10.66,146.2121,41.2641
17206153,1,2,11.38,146.2146,41.4235
17206351,1,2,9.54,146.3712,41.1979
17234375,1,2,10.47,146.4685,40.0725
17234392,1,2,9.44,146.3973,39.9849
17234428,1,2,11.40,146.4561,39.6737
17234579,1,2,11.04,146.3538,38.6695
17234715,1,2,8.16,146.4354,37.9050
17234848,1,2,9.37,146.3726,37.1076
17235290,1,2,9.75,146.5018,37.4860
17235523,1,2,12.60,146.5007,38.8146
17235617,1,2,11.37,146.4907,39.3366
17235689,1,2,6.86,146.5227,39.8382
17235696,1,2,8.18,146.5192,39.8709
17235738,1,2,11.71,146.5240,40.1194
17235791,1,2,10.77,146.5240,40.4227
17235842,1,2,11.38,146.4971,40.7770
17236062,1,2,9.11,146.6622,41.7257
17236330,1,2,8.87,146.6790,39.7764
17236373,1,2,12.09,146.7384,39.6033
17236394,1,2,12.77,146.7685,39.4932
17236452,1,2,12.53,146.7425,39.1365
17236742,1,2,11.02,146.7640,37.4475
17237186,1,2,14.21,146.9130,37.1700
17237210,1,2,8.49,146.9149,37.3032
17237528,1,2,10.96,146.8452,38.9453
17237618,1,2,10.91,146.8316,39.4772
17237687,1,2,9.40,146.9112,39.8357
17237719,1,2,11.28,146.9134,40.0547
17237798,1,2,11.22,146.8696,40.6612
17237815,1,2,9.53,146.9086,40.7834
17237873,1,2,13.14,146.8617,41.1573
17238065,1,2,11.82,147.0788,41.4685
17238255,1,2,9.26,146.9624,40.2599
17238703,1,2,9.43,147.0380,37.3972
17257425,1,2,11.13,147.1823,40.3899
17257450,1,2,8.35,147.0819,40.5248
17257490,1,2,11.58,147.2022,40.7325
17257585,1,2,12.06,147.1135,41.4092
17257722,1,2,11.10,147.2388,41.6345
17257871,1,2,11.37,147.3716,40.5874
17258065,1,2,8.59,147.3645,39.1619
17258500,1,2,5.03,147.3689,36.7473
17258548,1,2,7.52,147.2877,36.5295
17258981,1,2,11.25,147.5146,38.2832
17259396,1,2,10.35,147.3938,40.9439
17259430,1,2,11.45,147.4138,41.1730
17259433,1,2,9.32,147.4642,41.1838
17259463,1,2,12.82,147.5284,41.4468
17259499,1,2,10.79,147.4742,41.7385
17259568,2,4,11.01,160.3529,41.7642
17299854,1,1,10.61,160.3039,38.7092
17299918,1,1,10.98,160.3331,38.2587
17299996,1,1,10.21,160.3965,37.6087
17300246,1,1,10.85,160.3913,35.9673
17300275,1,1,10.72,160.5355,36.1029
17300393,1,1,11.15,160.4436,36.7996
17300454,1,1,10.79,160.4691,37.1351
17300565,1,1,11.34,160.5020,37.8190
17301051,1,1,10.82,160.5137,40.8022
17301235,2,4,10.60,160.6579,41.7339
17301350,2,4,9.06,160.7019,40.9816
17301353,2,4,16.18,160.6403,40.9542
17301762,1,1,8.47,160.5773,38.0446
17302011,1,1,8.21,160.6058,36.5194
17302477,1,1,9.14,160.7614,38.3955
17302734,1,1,8.07,160.8318,40.1988
17303020,2,4,8.30,161.0130,41.6260
17303064,2,4,10.99,160.9792,41.2168
17303200,1,1,10.25,160.9518,40.1780
17303581,1,1,10.60,160.8764,37.9737
17303820,1,1,10.93,160.9060,36.5453
17303925,1,1,8.26,160.9579,35.8799
17304162,1,1,8.11,161.0683,37.4976
17304190,1,1,10.88,161.0681,37.6410
17304300,1,1,8.92,161.1239,38.3566
17304577,1,1,7.76,161.0496,39.9193
17304742,2,4,14.36,161.1722,41.2206
17327368,1,1,8.80,161.2894,39.5762
17327983,1,1,11.67,161.2374,37.5518
17328088,1,1,10.26,161.2594,37.1564
17328166,1,1,9.89,161.2618,36.8279
17328428,1,1,13.02,161.2045,36.1165
17329110,1,1,7.57,161.3392,38.5127
17329154,1,1,11.10,161.4526,38.6536
17329905,2,4,6.83,161.3472,41.3074
17929712,2,4,4.65,169.7825,38.1851
17929723,2,4,10.30,169.7988,38.1113
17929787,2,4,11.00,169.7520,37.6621
17929941,2,4,11.08,169.8561,36.7884
17929990,1,1,10.42,169.8338,36.4962
17930008,1,1,9.01,169.7850,36.3943
17930220,2,4,11.19,169.9547,36.6660
17930356,2,4,11.70,169.8791,37.4735
17930426,2,4,10.39,169.9003,37.9171
17930455,2,4,6.81,169.9225,38.1005
17930771,2,4,11.68,169.9539,40.3129
17930791,2,4,10.85,169.9498,40.5044
17930901,2,4,8.73,169.9996,41.3107
17931200,2,4,11.98,170.0600,40.4239
17931560,2,4,11.18,170.0429,37.9783
17931663,2,4,11.37,170.1620,37.3025
17932149,2,4,10.16,170.2314,37.6454
17932208,2,4,15.42,170.2738,37.9372
17932399,2,4,10.44,170.2069,39.2521
17932446,2,4,10.93,170.3040,39.4834
17932648,2,4,10.38,170.2496,40.7513
17932757,2,4,10.81,170.2738,41.5764
17932797,2,4,9.01,170.1818,41.8306
17933044,2,4,11.62,170.3236,40.4186
17933047,2,4,10.65,170.4718,40.4110
17933070,2,4,7.70,170.4103,40.2807
17933126,2,4,8.27,170.3751,39.8316
17933174,2,4,11.06,170.4627,39.4484
17933249,2,4,10.90,170.4500,39.0336
17933591,2,4,9.11,170.3995,36.7863
17933846,2,4,9.38,170.4786,36.7208
17933911,2,4,8.74,170.5297,37.0873
17933959,2,4,16.08,170.5745,37.4480
17934101,2,4,11.74,170.5259,38.3825
17934116,2,4,8.71,170.5877,38.5093
17970505,2,4,15.98,170.6584,38.3077
17970566,2,4,8.96,170.7621,37.9455
17970570,2,4,13.38,170.6802,37.9302
17970688,2,4,8.40,170.7022,37.3432
17971300,2,4,10.18,170.8538,38.0194
17971393,2,4,8.49,170.9050,38.6937
17971431,2,4,10.66,170.8872,38.9284
17971615,2,4,10.89,170.9042,40.1344
17971755,2,4,9.70,170.8073,40.9668
17971913,2,4,8.23,171.0050,41.8420
17971969,2,4,10.57,170.9631,41.4644
17972240,2,4,10.25,170.9896,39.6568
17992337,2,4,13.21,170.9318,38.8829
17992441,2,4,10.39,170.9263,38.1590
17992446,2,4,11.66,171.0191,38.1363
17992447,2,4,15.73,171.0213,38.1348
17992451,2,4,9.46,171.0278,38.0911
17992601,2,4,6.69,170.9718,37.2348
17992993,2,4,8.09,171.1710,37.0561
17993181,2,4,15.24,171.1523,38.3594
17993892,2,4,11.11,171.2749,41.0280
17994042,2,4,8.75,171.2482,40.0034
17994082,2,4,11.73,171.2484,39.7244
17994446,2,4,10.70,171.2219,37.1501
18015224,2,4,8.74,171.3828,36.8632
18015233,2,4,11.62,171.3993,36.9147
18015700,2,4,11.60,171.4150,39.9360
18015726,2,4,13.08,171.3749,40.0889
18015749,2,4,9.26,171.5042,40.2499
18015793,2,4,11.23,171.4933,40.5317
18016402,2,4,9.27,171.6056,39.4027
18016577,2,4,9.81,171.5729,38.2210
18017152,2,4,10.05,171.7804,37.2512
18017227,2,4,11.93,171.7113,37.7052
18017636,2,4,10.89,171.6935,40.5725
18018129,2,4,8.93,171.9076,40.2024
18018215,2,4,12.19,171.8706,39.6315
18018391,2,4,9.29,171.9662,38.5642
18018478,2,4,6.76,171.9359,37.9376
18018496,2,4,10.26,171.8588,37.8541
18019305,2,4,10.90,171.9987,39.3403
18019518,2,4,8.11,172.0133,40.8375
18019694,2,4,17.11,172.0332,41.8366
18019740,2,4,10.22,172.2241,41.6886
18019930,2,4,10.18,172.2155,40.4924
18020081,2,4,8.66,172.1478,39.4930
18020103,2,4,5.40,172.2667,39.3370
18020110,2,4,10.10,172.1469,39.2806
18020959,2,4,15.28,172.2948,38.1476
18021331,2,4,10.60,172.4053,40.4962
18021391,2,4,10.85,172.3649,40.9120
18021605,2,4,11.37,172.4723,41.3445
18021619,2,4,10.02,172.5488,41.2549
18021702,2,4,13.81,172.4969,40.6587
18022030,2,4,9.23,172.4346,38.5325
18028389,2,4,11.03,172.5751,40.6488
18028416,2,4,10.01,172.6243,40.7607
18028481,2,4,10.10,172.6891,41.0206
18028547,2,4,6.47,172.7087,41.2862
18028770,2,4,10.88,172.7933,41.8634
18028991,2,4,9.64,172.8017,41.1597
18029507,2,4,11.07,172.8185,39.3845
18029695,2,4,11.14,172.7631,38.7486
18031636,2,4,10.51,172.9253,39.3834
18031729,2,4,11.00,172.9241,39.6962
18065818,2,4,8.54,172.9003,40.5001
18065952,2,4,6.76,172.9743,41.4399
18066032,2,4,9.76,173.0521,41.8100
18066347,2,4,9.95,173.0472,39.6387
18066453,2,4,8.71,173.0588,39.0960
18066482,2,4,7.67,173.0537,38.9258
18066530,2,4,11.43,173.1472,38.6079
20138905,2,3,11.36,144.9526,47.6965
20139077,2,3,13.81,144.8436,46.4592
20139133,2,3,9.95,144.9201,46.0743
20139366,1,2,15.39,144.9021,44.4168
20139413,1,2,10.81,144.8582,43.9454
20139430,1,2,10.66,144.8396,43.7931
20139674,1,2,8.26,144.8643,42.2858
20140014,1,2,8.85,144.9725,43.8674
20140020,1,2,11.37,144.9868,43.9016
20140323,2,3,11.43,145.0279,46.0888
20140426,2,3,10.66,145.0308,46.8001
20160491,2,3,11.87,145.1819,46.6459
20160550,2,3,9.79,145.2466,46.2593
20160819,1,2,8.56,145.1489,44.5413
20160944,1,2,11.33,145.1824,43.6898
20161014,1,2,10.26,145.2828,43.3044
20161831,2,3,10.87,145.4296,45.8793
20161974,2,3,10.91,145.3002,46.9794
20162162,2,3,8.68,145.4671,47.4229
20162256,2,3,13.89,145.5742,46.8275
20162298,2,3,11.35,145.5884,46.5540
20162458,2,3,9.54,145.5551,45.3449
20162565,1,2,10.91,145.6083,44.6820
20162871,1,2,11.32,145.5999,42.6650
20175041,1,2,9.06,145.7437,43.8344
20175288,2,3,8.41,145.6971,45.5173
20175354,2,3,10.91,145.7458,46.0109
20175474,2,3,16.41,145.6531,46.9153
20175728,2,3,10.88,145.9466,47.0781
20176038,1,2,13.23,145.8834,44.7557
20176336,1,2,7.06,145.8572,42.6865
21002564,4,3,11.63,272.6991,53.5905
21002598,4,3,8.25,272.6882,53.5005
21015661,4,3,8.63,272.7471,50.6326
21018496,4,3,10.32,273.1085,52.7267
21027962,4,3,8.98,273.1431,50.4625
21031824,4,3,10.38,273.3047,52.4633
21032363,4,3,8.16,273.1811,53.5575
21032446,4,3,8.76,273.2809,53.7011
21032539,4,3,10.22,273.2594,53.9213
21100271,4,3,11.95,274.4476,53.7032
21100276,4,3,11.93,274.4512,53.7017
21100540,4,3,11.41,274.4482,53.5142
21100558,4,3,11.77,274.4349,53.5025
21122961,4,3,9.11,274.7090,51.5239
21122963,4,3,13.89,274.6504,51.5246
21123257,4,3,10.34,274.6083,52.1214
21123957,4,3,13.13,274.7393,53.4091
21124766,4,3,12.81,274.9167,52.8148
21124830,4,3,12.84,274.8415,52.6809
21125650,4,3,13.11,274.9509,51.3079
21148816,4,3,5.37,274.9832,51.3475
21150978,4,3,9.07,275.0151,52.9067
21152286,4,3,14.84,275.0643,53.8365
21162252,4,3,6.24,275.9502,53.3008
21162620,4,3,13.11,275.9224,52.6200
21189253,4,3,9.84,276.4632,52.0533
21189709,4,3,10.98,276.5257,52.8759
21189968,4,3,10.71,276.5337,53.3701
21282788,4,3,10.39,277.3000,52.7020
21282990,4,3,10.87,277.3034,53.0694
21450456,1,2,9.86,148.7482,40.3869
21499217,1,2,9.88,148.8580,36.5374
21499220,1,2,10.95,148.7409,36.5255
21499327,1,2,11.70,148.7652,36.0635
21499566,1,2,12.24,148.9891,36.9760
21499609,1,2,8.44,148.9398,37.1949
21500339,1,2,8.09,148.9984,41.2780
21500595,1,2,9.41,149.1501,41.0862
21500711,1,2,10.56,149.1172,40.5380
21500850,1,2,9.23,149.0788,39.7273
21501108,1,2,9.32,149.0456,38.2647
21501122,1,2,12.47,149.1679,38.1384
