#
# Full target list for orbit 107, sector 50
# Created Mon Feb 28 10:01:21 EST 2022 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
27111270,1,2,11.16,199.9227,13.6589
27111729,1,2,11.80,199.9961,16.3959
27111784,1,2,8.52,199.9859,16.6605
27112021,1,2,6.66,200.0657,17.7653
27112055,1,2,6.90,200.1064,17.5809
27112305,1,2,9.62,200.1327,15.9485
27131804,1,2,15.51,200.1319,14.1721
27132006,1,2,11.42,200.1042,13.0578
27132141,1,2,9.00,200.1294,12.2488
27132303,1,2,8.02,200.1621,12.5383
27132517,1,2,8.11,200.2024,13.7989
27133213,1,2,11.00,200.2056,17.6940
27133499,1,2,11.02,200.3989,16.6318
27133555,1,2,10.16,200.3566,16.3703
27133913,1,2,5.94,200.3437,14.1487
27133958,1,2,9.48,200.3177,13.8486
27193718,1,2,10.00,200.4815,13.5228
27193807,1,2,10.06,200.4826,14.0750
27193830,1,2,11.42,200.4471,14.2143
27194070,1,2,9.46,200.4168,15.6936
27194071,1,2,9.52,200.4217,15.6938
27194132,1,2,5.97,200.4194,16.0812
27194429,1,2,7.43,200.4527,17.7654
27195122,1,2,10.72,200.6240,14.1448
27195710,1,2,9.11,200.7287,13.3359
27196019,1,2,10.16,200.7184,14.9821
27208938,1,2,8.79,200.6834,16.2669
27208939,1,2,8.64,200.7446,16.2703
27209209,1,2,8.45,200.7260,17.7758
27209310,1,2,12.12,200.7949,17.4295
27209571,1,2,10.89,200.8223,15.9991
27209658,1,2,8.78,200.9018,15.4508
27210044,1,2,10.82,200.8162,13.2292
27210292,1,2,9.95,201.0007,12.2829
27210399,1,2,8.73,200.9271,12.9474
27210618,1,2,9.12,200.9296,14.0483
27211211,1,2,7.44,200.9056,17.3211
27211332,1,2,13.37,201.0356,17.7401
27211527,1,2,10.37,201.0793,16.5639
27211947,1,2,10.91,201.1370,13.9041
27212194,1,2,5.53,201.1271,12.4320
27212201,1,2,10.96,201.0401,12.4016
27212362,1,2,11.58,201.1566,12.3634
27212406,1,2,11.26,201.2285,12.6263
27212422,1,2,11.31,201.1675,12.7234
27212458,1,2,9.94,201.1587,12.9062
27212470,1,2,10.90,201.2358,13.0140
27212740,1,2,8.27,201.1619,14.4671
27212832,1,2,9.22,201.1999,14.9662
27213016,1,2,11.91,201.2443,16.1639
27213058,1,2,10.93,201.1774,16.4597
27213199,1,2,11.03,201.2557,17.2969
27213260,1,2,10.93,201.2362,17.6467
27213333,1,2,9.47,201.3861,17.7579
27213413,1,2,10.76,201.3067,17.3852
27213611,1,2,10.39,201.2829,16.3597
27214539,1,2,15.15,201.4885,12.2058
27224911,1,2,9.22,201.5072,14.7421
27225062,1,2,5.79,201.4165,15.5640
27225565,1,2,9.88,201.5915,17.5871
27225972,1,2,10.87,201.5923,15.1986
27226656,1,2,10.59,201.7361,12.5519
27227035,1,2,7.85,201.7227,14.3717
27227173,1,2,8.40,201.7441,15.0821
27227180,1,2,12.96,201.7409,15.0938
27227457,1,2,11.00,201.7583,16.7502
27232471,1,2,8.12,201.6964,17.6492
27232619,1,2,11.04,201.8770,17.8016
27233412,1,2,11.25,201.7780,15.6088
27234042,1,2,10.03,201.8321,13.9293
27234232,1,2,8.90,201.8561,13.5745
27322306,2,2,12.63,212.3814,41.6361
27322832,2,2,15.79,212.3172,38.4756
27323023,2,2,7.23,212.4350,37.3302
27323187,2,2,10.96,212.4086,36.4988
27333780,2,2,10.86,212.9350,41.6491
27333815,2,2,13.21,212.9590,41.5067
27334050,2,2,10.77,212.9885,39.8672
27334160,2,2,11.45,213.0096,39.2547
27334415,2,2,8.58,213.0361,37.5108
27335550,2,2,13.27,213.3961,41.2668
27335554,2,2,11.17,213.4772,41.3053
27335713,2,2,11.10,213.5108,41.6264
27335728,2,2,12.12,213.5266,41.5414
27335737,2,2,5.36,213.5979,41.5181
27335863,2,2,10.58,213.5353,40.8334
27335944,2,2,10.47,213.5853,40.3176
27336088,2,2,9.11,213.6531,39.4425
27348874,2,2,11.28,213.6243,39.0431
27348986,2,2,10.19,213.5625,38.3329
27349208,2,2,10.89,213.6373,37.0019
27349214,2,2,11.47,213.6421,36.9417
27349425,2,2,11.34,213.7238,36.2211
27349742,2,2,13.91,213.7353,37.9362
27349811,2,2,11.33,213.7971,38.2379
27349900,2,2,11.31,213.6964,38.8137
27349931,2,2,11.21,213.7798,39.0228
27350220,2,2,12.19,213.7073,40.7465
27350399,2,2,14.98,213.7641,41.8243
27350528,2,2,8.01,213.9514,41.3378
27351266,2,2,8.02,213.9450,37.0454
27351531,2,2,9.25,214.0152,35.9481
27351599,2,2,10.47,213.9850,36.2789
27351765,2,2,10.86,213.9668,37.2826
27351836,2,2,11.05,214.0832,37.6621
27351925,2,2,11.11,214.0774,38.1368
27352158,2,2,11.18,214.0409,39.5415
27352198,2,2,6.01,214.1000,39.7448
27352345,2,2,11.61,214.0194,40.6499
27352551,2,2,10.73,214.0586,41.8152
27352866,2,2,11.41,214.3688,37.5380
27352937,2,2,11.74,214.3316,37.8628
27353194,2,2,11.06,214.2943,39.3498
27353375,2,2,8.35,214.3437,40.3740
27353549,2,2,11.56,214.3301,41.4070
27353977,2,2,8.11,214.5457,39.9534
27354051,2,2,10.98,214.4204,39.4370
27354111,2,2,10.22,214.5545,39.0881
27354139,2,2,7.36,214.5387,38.9669
27354439,2,2,12.50,214.4928,37.2977
27401018,2,2,11.66,214.5188,36.5962
27401055,2,2,11.19,214.4376,36.3905
27401121,2,2,10.10,214.5296,36.0493
27401180,2,2,9.34,214.6491,36.0898
27401189,2,2,11.13,214.6625,36.1542
27402075,2,2,10.60,214.6971,40.7828
27402410,2,2,11.01,214.7168,41.2689
27402710,2,2,10.73,214.8152,39.5549
27402769,2,2,9.01,214.7087,39.2017
27402855,2,2,5.94,214.7320,38.7676
27402877,2,2,9.77,214.7405,38.6392
27403030,2,2,9.78,214.8246,37.8806
27403757,2,2,8.56,214.9463,37.9470
27403849,2,2,8.79,214.9951,38.4081
27403941,2,2,6.29,214.9491,38.7940
27414468,2,2,9.65,214.9331,40.0674
27414613,2,2,8.56,214.9470,40.7860
27414772,2,2,12.23,214.9026,41.5603
27414847,2,2,9.26,214.9939,41.9776
27414976,2,2,13.79,215.0941,41.2787
27415380,2,2,10.11,215.0194,39.0508
27415572,2,2,9.65,215.0745,37.9572
27416154,2,2,12.90,215.2100,36.9562
27416245,2,2,8.11,215.2859,37.4009
27416468,2,2,11.76,215.1851,38.6140
27416498,2,2,11.32,215.2662,38.8231
27416511,2,2,10.55,215.2956,38.9035
27416537,2,2,7.50,215.2700,38.9878
27416877,2,2,9.00,215.1894,40.7176
27417267,2,2,10.60,215.3518,41.0740
27417782,2,2,15.66,215.4556,38.4756
27418279,2,2,8.06,215.4361,36.4007
27418571,2,2,11.90,215.5952,36.6695
27418619,2,2,10.94,215.5262,36.8820
27418804,2,2,10.31,215.4825,37.6621
27418933,2,2,11.12,215.5327,38.2851
27419074,2,2,9.84,215.5858,38.9774
27419201,2,2,10.55,215.5468,39.6724
27419245,2,2,8.13,215.4941,39.9144
27419370,2,2,11.11,215.4970,40.4870
27419466,2,2,10.56,215.5116,41.0072
27419719,2,2,10.39,215.7497,41.5402
27419981,2,2,10.64,215.7280,40.1058
27420167,2,2,9.40,215.7494,39.0105
27420275,2,2,8.60,215.6748,38.4818
27433567,2,2,10.89,215.7492,36.2623
27433678,2,2,8.20,215.8665,36.2499
27433686,2,2,11.66,215.8760,36.2772
27433790,2,2,8.29,215.8526,36.8596
27433843,2,2,6.98,215.8633,37.2069
27434232,2,2,6.68,215.8807,39.3268
27434416,2,2,10.98,215.8655,40.2928
27434669,2,2,10.73,215.9039,41.6509
27434868,2,2,7.28,216.0286,41.0392
27434899,2,2,6.20,215.9239,40.8446
27434936,2,2,10.33,216.0255,40.6400
27435365,2,2,11.40,216.0226,38.5079
27435369,2,2,13.38,215.9373,38.4944
27435381,2,2,10.66,215.9420,38.4341
27435948,2,2,12.12,216.0930,36.6749
27436221,2,2,11.32,216.0920,38.0931
27436283,2,2,8.76,216.0878,38.4557
27436431,2,2,10.21,216.1951,39.1083
27445835,2,2,9.32,216.0952,40.2518
27445995,2,2,10.55,216.0868,41.1771
27446021,2,2,7.69,216.2026,41.2738
27446093,2,2,8.39,216.0681,41.7290
27446117,2,2,10.70,216.1111,41.8802
27446300,2,2,11.27,216.3038,40.8528
27446444,2,2,10.47,216.2911,39.8886
27446755,2,2,10.82,216.3291,38.2533
27446833,2,2,10.30,216.2189,37.9258
27446930,2,2,9.17,216.2375,37.4953
27447433,2,2,11.03,216.4580,37.2692
27447450,2,2,10.60,216.3749,37.3752
27447662,2,2,11.35,216.3823,38.2716
27447684,2,2,5.22,216.3715,38.3929
27447729,2,2,10.14,216.5050,38.6216
27460520,2,2,11.18,216.5273,38.4602
27460667,2,2,10.94,216.5691,37.8314
27461214,2,2,10.38,216.7917,37.0483
27461597,2,2,8.76,216.7091,39.1295
27461789,2,2,11.34,216.7872,40.1338
27462161,2,2,11.08,216.8456,41.5590
27462178,2,2,10.69,216.9308,41.4643
27462264,2,2,6.26,216.8642,41.0248
27462270,2,2,11.74,216.8106,41.0133
27462428,2,2,8.32,216.8562,40.1552
27488257,2,2,12.15,216.8953,36.0457
27488340,2,2,5.25,217.0683,36.1970
27488616,2,2,13.36,217.0300,37.6468
27488753,2,2,10.78,216.9835,38.5089
27488784,2,2,9.31,217.0066,38.6868
27488980,2,2,11.39,217.0487,39.6838
27489345,2,2,8.10,217.0805,41.6474
27489418,2,2,11.11,217.1263,41.8086
27489586,2,2,13.07,217.1598,40.9503
27489711,2,2,8.57,217.2184,40.2646
27489970,2,2,8.49,217.2072,38.9942
27490651,2,2,10.79,217.2698,36.7890
27490737,2,2,14.50,217.3606,37.3788
27490917,2,2,9.23,217.2997,38.5378
27491137,2,2,8.37,217.3917,39.7904
27525225,2,2,10.68,217.3623,40.2861
27525457,2,2,5.74,217.4047,41.7945
27525676,2,2,11.58,217.5149,40.9869
27526090,2,2,4.70,217.4387,38.8612
27526168,2,2,12.42,217.4195,38.3897
27526396,2,2,7.49,217.5302,37.1444
27526440,2,2,8.53,217.4432,36.8481
27526838,2,2,15.60,217.6777,37.1704
28128871,2,3,12.13,209.6209,28.3729
28129008,2,3,11.24,209.6667,27.6354
28129305,2,3,10.74,209.6589,25.8625
28129474,2,3,10.49,209.5720,24.5501
28129567,2,3,10.90,209.6175,23.8879
28129745,2,3,10.71,209.7140,25.1906
28129912,2,3,11.10,209.6915,26.1240
28130068,2,3,8.38,209.7617,27.0077
28130201,2,3,10.60,209.7177,27.8706
28130305,2,3,11.33,209.7237,28.1652
28155694,2,3,9.26,209.7512,28.9094
28155839,2,3,9.50,209.7503,29.7369
28156440,2,3,13.15,209.8932,26.5905
28156690,2,3,8.73,209.8613,24.7865
28157482,2,3,8.83,209.9817,28.1614
28157494,2,3,10.89,210.0544,28.2485
28158276,2,3,10.97,210.1124,27.1165
28170411,2,3,9.76,210.1895,25.9360
28170513,2,3,10.62,210.1264,25.2130
28171023,2,3,10.41,210.2281,25.7971
28171114,2,3,10.16,210.2919,26.3629
28171292,2,3,10.16,210.2608,27.2882
28171319,2,3,6.06,210.2931,27.3867
28171371,2,3,15.75,210.3217,27.6449
28171797,2,3,11.00,210.4488,29.5566
28172033,2,3,11.37,210.4659,28.0693
28172239,2,3,10.74,210.3748,26.6956
28172712,2,3,9.79,210.5232,24.0133
28172900,2,3,10.80,210.5446,25.1447
28172961,2,3,10.37,210.5753,25.4558
28186583,2,3,10.55,210.5372,26.6281
28186649,2,3,11.61,210.5541,26.9644
28187447,2,3,11.31,210.6996,28.0979
28187667,2,3,8.65,210.6413,26.8152
28188019,2,3,7.59,210.7169,24.5607
28188754,2,3,8.59,210.8260,27.8070
28188792,2,3,9.56,210.8040,28.0042
28188795,2,3,11.76,210.8050,28.0215
28188904,2,3,15.10,210.8214,28.6581
28198193,2,3,15.19,211.0537,27.1461
28198209,2,3,11.04,211.1293,27.3145
28198293,2,3,11.57,211.0604,27.8572
28198323,2,3,10.91,211.0287,28.0934
28198775,2,3,8.53,211.2241,29.0393
28199266,2,3,8.16,211.2074,25.8399
28199267,2,3,6.49,211.1915,25.8171
28216096,2,3,8.42,211.3550,26.1467
28216235,2,3,11.11,211.2842,27.0288
28216791,2,3,10.81,211.3007,29.1450
28217348,2,1,11.71,221.9279,39.3691
28217499,2,1,8.39,222.0054,38.4654
28217939,2,1,8.29,222.1942,36.0504
28238156,2,1,11.33,222.1571,40.6897
28238963,2,1,5.76,222.2761,37.8119
28239265,2,1,7.87,222.2533,36.0675
28239318,2,1,10.62,222.4256,36.1159
28239434,2,1,8.17,222.3961,36.8181
28239835,2,1,11.24,222.4374,39.3225
28239854,2,1,7.83,222.3977,39.4664
28239940,2,1,9.69,222.3846,40.0596
28240141,2,1,11.09,222.4310,41.3923
28240367,2,1,16.11,222.5274,40.9257
28240594,2,1,11.47,222.5799,39.4878
28240679,2,1,11.09,222.6022,38.9469
28240967,2,1,4.57,222.6219,37.2726
28241394,2,1,14.69,222.7425,37.1856
28241428,2,1,9.00,222.7167,37.3783
28242132,3,2,9.15,222.7837,41.6135
28242364,2,1,13.35,222.8400,40.8420
28242390,2,1,8.98,222.8624,40.6993
28242678,2,1,11.18,222.8301,39.3293
28259930,2,1,11.41,222.8477,36.7960
28260322,2,1,10.79,223.0822,37.3651
28260526,2,1,10.42,222.9638,38.6641
28260538,2,1,8.89,223.0581,38.7408
28260664,2,1,9.23,222.9529,39.5096
28260969,3,2,11.05,223.0659,41.3215
28261885,2,1,17.17,223.3821,40.9789
28261947,3,2,11.16,223.3981,41.3079
28262239,2,1,10.13,223.4312,40.7888
28262292,2,1,12.39,223.4162,40.5287
28286950,2,1,12.68,223.4534,38.5416
28286983,2,1,10.87,223.4975,38.3836
28288091,2,1,8.12,223.6862,40.0390
28288523,3,2,11.95,223.7270,41.1476
28289201,2,1,11.99,223.7361,37.2491
28289264,2,1,10.61,223.7812,36.9138
28289802,2,1,8.43,223.9344,37.9742
28290087,2,1,7.58,223.9439,39.6486
28290335,3,2,6.93,223.9993,41.1368
28290458,3,2,8.99,223.8679,41.7964
28290654,3,2,11.26,224.0953,40.9278
28290735,2,1,10.95,224.1084,40.5044
28290839,2,1,14.66,224.0314,39.8969
28290909,2,1,11.56,224.0378,39.4395
28290956,2,1,9.60,224.0562,39.1893
28291089,2,1,8.83,224.1013,38.4184
28291548,2,1,11.09,224.2510,35.9464
28292309,2,1,14.01,224.2007,40.3850
28309027,3,2,9.82,224.4200,41.6386
28309575,2,1,7.97,224.3662,40.1617
28309579,2,1,10.06,224.4221,40.1396
28310311,2,1,10.61,224.3736,38.0704
28310439,2,1,8.76,224.4506,37.7259
28311330,2,1,8.36,224.5438,36.3847
28311604,2,1,8.68,224.5974,37.1304
28312738,2,1,8.73,224.5125,40.2224
28312981,3,2,8.77,224.5307,40.8296
28313408,3,2,10.66,224.6275,41.9195
28313732,3,2,13.80,224.6215,41.0397
28314692,2,1,10.84,224.7309,38.5820
28314713,2,1,7.87,224.6673,38.5193
28315099,2,1,11.33,224.6632,37.8539
28346317,2,1,8.10,224.7029,37.2344
28346323,2,1,9.88,224.6648,37.2064
28346583,2,1,10.08,224.8602,35.9020
28346643,2,1,12.03,224.8534,36.3094
28347144,2,1,11.25,224.7919,39.0421
28347242,2,1,6.32,224.8540,39.6451
28347616,3,2,8.49,224.8493,41.8333
28348102,2,1,5.31,224.9037,39.2656
28348155,2,1,8.64,225.0173,38.9828
29236778,3,2,10.09,236.6925,39.2895
29236867,3,2,10.35,236.6104,38.9053
29236990,3,2,5.96,236.6822,38.3222
29237029,3,2,9.35,236.6286,38.1262
29237068,3,2,8.42,236.6743,37.9335
29260891,3,2,10.84,236.8135,38.2997
29260895,3,2,13.23,236.8534,38.3097
29261613,3,2,7.75,236.7587,41.7197
29261922,3,2,14.72,236.9652,40.5216
29262461,3,2,8.65,237.0268,37.9730
29262486,3,2,12.21,237.0185,37.7809
29263731,3,2,11.64,237.0780,39.5447
29263753,3,2,11.39,237.0669,39.6475
29264253,3,2,11.04,237.0984,41.8670
29264506,3,2,11.19,237.2772,40.8097
29264793,3,2,14.31,237.3201,39.5831
29264832,3,2,11.97,237.2427,39.3946
29265114,3,2,10.55,237.3395,38.1761
29265122,3,2,11.31,237.2015,38.1416
29266307,3,2,11.39,237.3876,38.6911
29266563,3,2,5.63,237.3805,39.5715
29267284,3,2,8.89,237.5070,41.2489
29267489,3,2,16.25,237.6463,40.4330
29267852,3,2,11.67,237.5865,38.7563
29289124,3,2,9.29,237.6873,39.2201
29289273,3,2,8.38,237.7432,39.8761
29289436,3,2,12.49,237.7115,40.5997
29289444,3,2,8.24,237.7909,40.6261
29289896,3,2,11.45,237.8207,41.4297
29290256,3,2,10.67,237.8984,39.8241
29290323,3,2,12.32,237.8207,39.5969
29290510,3,2,9.76,237.8666,38.8364
29324358,3,2,11.25,238.0694,38.8521
29324592,3,2,11.29,238.0959,39.8483
29324659,3,2,9.76,237.9716,40.1162
29324709,3,2,13.31,237.9499,40.3255
29324788,3,2,11.18,238.0023,40.6800
29325169,3,2,11.45,238.1202,41.5137
29325404,3,2,10.35,238.1116,40.4828
29325509,3,2,12.59,238.2033,40.1070
29325539,3,2,8.89,238.1188,39.9777
29325775,3,2,8.99,238.0986,38.9660
29327509,3,2,9.97,238.3797,39.8642
29363135,3,2,11.30,238.3937,40.9168
29363285,3,2,11.14,238.3738,41.3161
29363461,3,2,10.98,238.3429,41.6908
29363544,3,2,10.99,238.3869,41.8714
29363945,3,2,10.93,238.4406,41.2175
29363998,3,2,12.24,238.4837,41.1101
29364201,3,2,10.47,238.5055,40.5734
29364696,3,2,10.35,238.5234,39.5984
29368466,3,2,11.24,238.6643,40.2054
29368817,3,2,10.25,238.6300,40.9846
29369253,3,2,12.10,238.6902,41.9376
29369530,3,2,10.28,238.8410,41.3589
29383528,3,2,11.09,238.7124,40.5959
29383590,3,2,10.23,238.8386,40.3645
29385858,3,2,9.43,238.9153,40.1370
29385876,3,2,14.06,238.9577,40.1957
29386006,3,2,16.73,238.9599,40.6483
29386282,3,2,11.12,238.9351,41.6177
29386875,3,2,10.70,239.1047,39.8893
29386927,3,2,10.54,239.0087,39.7415
29387003,3,2,7.44,239.0295,39.4295
29396242,3,2,10.89,239.1859,40.8525
29396342,3,2,12.42,239.2484,41.2627
29396418,3,2,8.04,239.2034,41.5717
29396516,3,2,11.13,239.3376,41.8436
29396561,3,2,8.35,239.3971,41.6631
29396563,3,2,9.79,239.3616,41.6610
29396831,3,2,10.66,239.3482,40.5464
29396875,3,2,11.15,239.3976,40.3271
29397018,3,2,5.37,239.3737,39.6954
29412963,3,2,10.49,239.6857,41.1648
29413076,3,2,11.07,239.6838,40.6054
29415278,3,2,8.03,239.8524,40.1506
29437631,3,2,11.55,239.9562,41.6146
29437780,3,2,10.10,239.9615,41.0803
29437848,3,2,9.48,239.9389,40.7920
29440366,3,2,11.18,240.0643,40.8907
38639229,1,4,10.40,211.6071,-3.3845
38639376,1,4,9.90,211.6574,-2.7982
38639461,1,4,8.84,211.5839,-2.4279
38639469,1,4,14.96,211.6837,-2.3848
38639486,1,4,10.36,211.6637,-2.3225
38639743,1,4,15.86,211.5818,-1.3262
38639777,1,4,10.70,211.5796,-1.1698
38683424,1,4,12.81,211.6332,-0.6145
38683801,1,4,10.96,211.7873,-0.8311
38684499,1,4,12.13,211.7174,-3.6084
38685721,1,4,10.25,211.8687,-3.6700
38685830,1,4,10.27,211.9376,-3.2592
38685924,1,4,10.31,211.9273,-2.8830
38686251,1,4,11.18,211.8931,-1.3336
38686319,1,4,8.83,211.8232,-1.0731
38686321,1,4,9.16,211.8644,-1.0523
38686378,1,4,11.22,211.9180,-0.8437
38690179,1,4,5.84,211.9585,-0.0560
38690570,1,4,10.31,211.9975,-1.7160
38690674,1,4,9.73,211.9703,-2.1126
38690681,1,4,7.99,211.9895,-2.1383
38690839,1,4,9.20,212.0530,-2.8319
38690849,1,4,9.40,212.0022,-2.8781
38692369,1,4,9.79,212.1029,-3.0099
38692388,1,4,8.36,212.0986,-2.9364
38692533,1,4,9.31,212.0912,-2.2220
38692625,1,4,11.10,212.1561,-1.8424
38692747,1,4,10.27,212.0916,-1.2984
38693026,1,4,9.86,212.1553,-0.1064
38693041,1,4,10.94,212.1439,-0.0603
38700472,1,4,11.35,212.1981,-1.3756
38700587,1,4,9.85,212.2169,-1.8160
38700651,1,4,9.94,212.2400,-2.0715
38702780,1,4,8.61,212.3249,-1.5156
38703088,1,4,10.33,212.4280,-0.0688
38703107,1,4,10.82,212.3800,0.0116
41690276,3,2,11.52,231.4943,38.0797
41690513,3,2,8.71,231.4221,38.6022
41690610,3,2,10.65,231.3790,38.8606
41690862,3,2,10.33,231.3669,39.4558
41692067,3,2,10.35,231.5257,41.5696
41692482,3,2,8.00,231.6424,40.5950
41692734,3,2,14.45,231.5475,39.9080
41693198,3,2,10.01,231.5511,38.8346
41693572,3,2,13.42,231.6055,37.9819
41694845,2,1,9.61,231.7147,36.4768
41699329,3,2,11.94,231.7835,38.6766
41699357,3,2,11.18,231.7769,38.7878
41699485,3,2,8.84,231.7876,39.4930
41699900,3,2,10.73,231.7503,41.3861
41699906,3,2,9.78,231.7396,41.4265
41699907,3,2,11.03,231.7772,41.4352
41699920,3,2,9.69,231.7526,41.4779
41699933,3,2,7.99,231.7875,41.5536
41700108,3,2,14.79,231.8294,41.5122
41700127,3,2,10.31,231.8256,41.4123
41700174,3,2,11.47,231.8312,41.1999
41700253,3,2,9.74,231.9116,40.8678
41700382,3,2,9.46,231.9099,40.3011
41701034,3,2,12.79,231.8498,37.2383
41701213,2,1,11.52,231.8312,36.3913
41701770,3,2,10.54,232.0888,37.9221
41701790,3,2,8.22,232.0668,38.0106
41701882,3,2,11.12,232.0027,38.4550
41702034,3,2,11.71,231.9635,39.1198
41702358,3,2,11.48,232.0844,40.6304
41710839,3,2,8.23,232.1643,41.8132
41711265,3,2,11.34,232.1266,39.6990
41711473,3,2,6.31,232.1306,38.7237
41711734,3,2,10.50,232.1436,37.6197
41712308,3,2,8.52,232.2670,36.6627
41712432,3,2,10.92,232.3672,37.2330
41712448,3,2,10.73,232.3956,37.3375
41712581,3,2,8.76,232.3656,37.9441
41712821,3,2,10.72,232.3221,39.0170
41713037,3,2,10.41,232.3931,40.1868
41713744,3,2,11.07,232.5018,40.4958
41713776,3,2,7.63,232.5293,40.3857
41713867,3,2,7.14,232.5233,39.9091
41714100,3,2,11.24,232.4280,38.7575
41714222,3,2,11.35,232.5375,38.2881
41714318,3,2,11.72,232.5163,37.8903
41714439,3,2,11.21,232.4530,37.3268
41714483,3,2,11.14,232.5468,37.1399
41714594,3,2,9.82,232.4387,36.6893
41714751,2,1,11.21,232.4888,35.9702
41714770,2,1,8.54,232.6355,35.8937
41715005,3,2,5.53,232.6153,36.8048
41715650,3,2,10.45,232.6526,39.4676
41715700,3,2,8.19,232.5718,39.6958
41715833,3,2,11.08,232.6803,40.3609
41716430,3,2,3.49,232.7324,40.8330
41716789,3,2,11.01,232.7891,39.3421
41716790,3,2,10.19,232.8380,39.3386
41717460,3,2,5.89,232.8429,36.6164
41740845,3,2,8.02,232.9273,38.0949
41741211,3,2,10.56,232.8578,39.6109
41741230,3,2,7.04,232.9353,39.6792
41741333,3,2,11.75,232.9606,40.1991
41741489,3,2,4.88,232.9456,40.8993
41742307,3,2,13.59,233.1013,39.3493
41742361,3,2,10.14,233.0044,39.1251
41742868,3,2,17.38,233.0570,37.0180
41743435,3,2,11.08,233.1757,37.0496
41743588,3,2,9.20,233.2109,37.6613
41829552,3,2,11.24,233.1838,40.5994
41829611,3,2,9.01,233.1572,40.8507
41830202,3,2,11.59,233.3813,40.1745
41830242,3,2,8.10,233.3936,39.9425
41830276,3,2,9.92,233.3225,39.7934
41831059,3,2,11.20,233.3518,36.6711
41831098,3,2,9.04,233.4064,36.4782
43132940,2,3,11.28,200.2966,31.8812
43133039,2,3,11.17,200.1987,32.5194
43133638,2,3,10.27,201.2788,35.2534
43133877,2,3,8.05,201.2534,33.3508
43134269,2,3,8.96,201.2496,30.7301
43134438,2,3,11.83,201.4055,30.5003
43134657,2,3,9.39,201.3050,31.9902
43134710,2,3,10.73,201.3091,32.2733
43135807,2,3,7.75,201.4828,31.8610
43136168,2,3,14.18,201.6356,30.3730
43136226,2,3,8.12,201.6629,30.8369
43136407,2,3,11.47,201.6098,31.9629
43137367,2,3,10.87,211.6235,27.4386
43137420,2,3,8.63,211.6575,27.1166
43137457,2,3,10.20,211.5449,26.9278
43137964,2,4,9.01,211.7111,23.9775
43138457,2,3,9.28,211.7159,26.9707
43138664,2,3,10.81,211.7986,28.0080
43138814,2,3,11.20,211.7443,28.9065
43170847,2,4,5.21,212.0659,24.3151
43170898,2,4,11.27,211.9620,24.5753
43170926,2,4,9.34,211.9609,24.7205
43171530,2,3,9.18,212.0112,28.1005
43172002,2,2,10.20,211.5225,34.8527
43172042,2,2,16.85,211.6306,34.6501
43172659,2,3,8.81,211.6507,30.2720
43191725,2,2,7.11,214.4442,33.2553
43192241,2,2,3.91,214.4993,35.5096
43192532,2,2,10.88,214.5752,33.7404
43192576,2,2,10.31,214.5563,33.4804
43193639,2,2,8.45,214.7095,32.6973
43193724,2,2,10.76,214.7010,33.2641
43193982,2,2,11.01,214.6218,34.9477
43194305,2,2,11.41,214.8069,35.0493
43213200,2,2,10.39,214.8576,32.4857
43213587,2,4,9.33,214.7576,30.1939
43213677,2,4,11.04,214.9540,30.2169
43214350,2,2,10.72,214.9936,33.9174
43214461,2,2,9.44,214.8982,34.5853
43214533,2,2,11.13,214.9128,35.0481
43214709,2,2,10.45,215.0053,35.8267
61072234,1,4,10.43,205.2597,-1.7878
61072365,1,4,13.04,205.2597,-2.3668
61072406,1,4,10.70,205.1904,-2.5190
61072450,1,4,11.34,205.2871,-2.7467
61072608,1,4,11.02,205.1747,-3.3877
61097838,1,4,10.91,205.3826,-4.0028
61097894,1,4,8.55,205.3855,-3.7652
61098058,1,4,10.10,205.3010,-3.1084
61098069,1,4,10.35,205.3634,-3.0698
61098812,1,4,9.87,205.4542,-0.1282
61098985,1,4,8.98,205.5285,-0.8684
61099713,1,4,8.27,205.4266,-4.0298
61100653,1,4,11.99,205.6434,-4.0354
61100733,1,4,9.76,205.5388,-3.7821
61110114,1,4,8.05,205.6067,-1.6872
61110729,1,4,12.40,205.7630,-0.7631
61112426,1,4,5.94,205.8763,-4.2746
61112688,1,4,9.87,205.8492,-3.1640
61113063,1,4,10.08,205.8502,-1.5026
66693422,1,3,6.36,199.1060,-1.3907
66693528,1,3,9.87,199.0777,-0.9690
66714896,1,3,16.53,199.3530,0.0438
66714997,1,3,11.08,199.4508,-0.5086
66715008,1,3,10.30,199.4282,-0.5623
66715027,1,3,6.10,199.3740,-0.6761
66715166,1,3,11.23,199.3601,-1.3958
66715246,1,3,8.42,199.3630,-1.6841
66734016,1,3,9.95,199.7682,-0.0949
66779265,1,4,8.25,200.4960,-1.7842
66782242,1,4,9.67,200.7574,-1.5131
67666957,2,1,11.13,224.5029,32.9419
67666998,2,1,9.38,224.4170,32.7825
67667486,2,1,8.30,224.4668,30.2844
67667703,2,1,10.71,224.6254,30.6019
67682862,2,1,11.12,224.6045,32.8996
67682873,2,1,8.80,224.6282,32.9680
67683061,2,1,13.23,224.6700,33.8300
67683717,2,1,11.22,224.7210,34.7391
67683752,2,1,11.08,224.7742,34.5156
67684131,2,1,11.00,224.7874,32.7270
67684157,2,1,8.54,224.7743,32.5677
67684247,2,1,10.83,224.7363,32.2700
